Timestamp,V_Meas(Avg),V_Pred(EKF),SoC_CC(%),SoC_EKF(%),dt
10:41:10,3.42,3.375712,94.13999915,97.76822329,1
10:41:11,3.42,3.472527,94.13999915,95.78816891,1
10:41:12,3.377,3.380242,94.11996603,95.70695758,1
10:41:13,3.358,3.377152,94.09993291,95.45431137,1
10:41:14,3.348,3.36846,94.07989979,95.25677562,1
10:41:15,3.339,3.360435,94.05986667,95.09562254,1
10:41:16,3.332,3.352716,94.03983355,95.02701759,1
10:41:17,3.326,3.345736,94.01980042,95.12472153,1
10:41:18,3.319,3.340033,93.9997673,94.96096969,1
10:41:19,3.317,3.333942,93.97973418,95.12937069,1
10:41:20,3.311,3.328813,93.95970106,94.97335553,1
10:41:21,3.307,3.323338,93.93966794,95.07379532,1
10:41:22,3.303,3.318336,93.91963482,94.99673247,1
10:41:23,3.298,3.313573,93.8996017,95.03307939,1
10:41:24,3.296,3.308862,93.87956858,95.00346184,1
10:41:25,3.291,3.305093,93.85953546,95.00746727,1
10:41:26,3.289,3.300992,93.83950233,94.99512,1
10:41:27,3.286,3.297651,93.81946921,94.98978257,1
10:41:28,3.282,3.294394,93.79943609,94.98372674,1
10:41:29,3.281,3.29101,93.77940297,94.97471,1
10:41:30,3.276,3.288319,93.75936985,94.97116804,1
10:41:31,3.275,3.285047,93.73933673,94.96176243,1
10:41:32,3.274,3.282451,93.71930361,94.95318532,1
10:41:33,3.27,3.280306,93.69927049,94.94873881,1
10:41:34,3.267,3.277707,93.67924,94.94249225,1
10:41:35,3.266,3.275059,93.65920424,94.93407011,1
10:41:36,3.263,3.272889,93.63917112,94.92854476,1
10:41:37,3.261,3.270539,93.619138,94.92157698,1
10:41:38,3.26,3.268325,93.59910488,94.91340518,1
10:41:39,3.26,3.266465,93.57907176,94.89997029,1
10:41:40,3.258999,3.26512,93.55903864,94.88361478,1
10:41:41,3.257,3.263885,93.53900552,94.86561,1
10:41:42,3.256,3.262471,93.5189724,94.84602809,1
10:41:43,3.254,3.261182,93.49893928,94.82533336,1
10:41:44,3.253,3.259727,93.47890615,94.80389357,1
10:41:45,3.253,3.258407,93.45887303,94.78226304,1
10:41:46,3.252,3.257443,93.43883991,94.76028681,1
10:41:47,3.252,3.25648,93.41880679,94.73844171,1
10:41:48,3.251,3.255776,93.39877367,94.71632838,1
10:41:49,3.249,3.255003,93.37874055,94.69353557,1
10:41:50,3.248001,3.253922,93.35870743,94.67067122,1
10:41:51,3.247,3.252875,93.33867431,94.6477592,1
10:41:52,3.247,3.251852,93.31864119,94.62530017,1
10:41:53,3.246,3.251104,93.29860806,94.60268617,1
10:41:54,3.244999,3.250299,93.27857494,94.57994103,1
10:41:55,3.244999,3.249452,93.25854182,94.55761909,1
10:41:56,3.244999,3.248832,93.2385087,94.5356071,1
10:41:57,3.244999,3.248378,93.21847558,94.5138216,1
10:41:58,3.244999,3.248043,93.19844246,94.492203,1
10:41:59,3.244999,3.247796,93.17840934,94.47070956,1
10:42:00,3.244999,3.247613,93.15837622,94.44931149,1
10:42:01,3.244999,3.247476,93.1383431,94.42798495,1
10:42:02,3.244999,3.247373,93.11830997,94.40670609,1
10:42:03,3.244999,3.247295,93.09827685,94.38547492,1
10:42:04,3.244999,3.247234,93.07824373,94.36427355,1
10:42:05,3.244999,3.247186,93.05821061,94.34309602,1
10:42:06,3.244999,3.247149,93.03818,94.32193637,1
