Timestamp,V_Meas(Avg),V_Pred(EKF),SoC_CC(%),SoC_EKF(%),dt
00:15:46,3.553,3.524382,99.99412298,100,1
00:15:47,3.536,3.529736,99.98824596,100,1
00:15:48,3.522,3.529723,99.98236895,99.78120327,1
00:15:49,3.507,3.525245,99.97649193,99.26390648,1
00:15:50,3.493,3.515468,99.97061491,98.62593412,1
00:15:51,3.486,3.503588,99.96473789,98.12576771,1
00:15:52,3.479,3.494206,99.95886087,97.69766927,1
00:15:53,3.471,3.486037,99.95298386,97.27849364,1
00:15:54,3.464,3.477952,99.94710684,96.89477086,1
00:15:55,3.461,3.47042,99.94122982,96.63808346,1
00:15:56,3.457,3.465199,99.9353528,96.41654491,1
00:15:57,3.45,3.460604,99.92947578,96.13653421,1
00:15:58,3.45,3.454789,99.92359877,96.00836039,1
00:15:59,3.442,3.45194,99.91772175,95.75291872,1
00:16:00,3.441,3.446475,99.91184473,95.6114471,1
00:16:01,3.436,3.443289,99.90597,95.42720914,1
00:16:02,3.435,3.439187,99.90009069,95.32036781,1
00:16:03,3.434,3.43667,99.89421368,95.25101781,1
00:16:04,3.428,3.43493,99.88833666,95.08263469,1
00:16:05,3.428,3.431033,99.88245964,95.00672221,1
00:16:06,3.427,3.429123,99.87658262,94.95232105,1
00:16:07,3.42,3.427682,99.8707056,94.7732091,1
00:16:08,3.42,3.423426,99.86482859,94.69121099,1
00:16:09,3.42,3.421341,99.85895157,94.65583563,1
00:16:10,3.414,3.42032,99.85307455,94.51297522,1
00:16:11,3.413,3.41678,99.84719753,94.42610741,1
00:16:12,3.412,3.414539,99.84132051,94.36637163,1
00:16:13,3.41,3.412935,99.8354435,94.29901242,1
00:16:14,3.406,3.411137,99.82956648,94.18683648,1
00:16:15,3.406,3.408231,99.82368946,94.13532615,1
00:16:16,3.405,3.406807,99.81781244,94.09291744,1
00:16:17,3.403,3.405604,99.81194,94.03508902,1
00:16:18,3.399,3.404004,99.80605841,93.93040538,1
00:16:19,3.399,3.401197,99.80018139,93.88151765,1
00:16:20,3.398,3.399821,99.79430437,93.84041429,1
00:16:21,3.397,3.398641,99.78842735,93.80312562,1
00:16:22,3.391,3.397558,99.78255033,93.67334843,1
00:16:23,3.391,3.393996,99.77667332,93.61140728,1
00:16:24,3.391,3.392249,99.7707963,93.58234,1
00:16:25,3.39,3.391392,99.76491928,93.55095029,1
00:16:26,3.388,3.390467,99.75904226,93.50021482,1
00:16:27,3.383999,3.389005,99.75316525,93.4042871,1
00:16:28,3.383999,3.386269,99.74728823,93.35807562,1
00:16:29,3.383,3.384926,99.74141121,93.31827164,1
00:16:30,3.381,3.383763,99.73553419,93.26418638,1
00:16:31,3.377,3.382184,99.72965717,93.16868782,1
00:16:32,3.377,3.379392,99.72378016,93.121773,1
00:16:33,3.377,3.378021,99.7179,93.098557,1
00:16:34,3.377,3.377349,99.71202612,93.08682084,1
00:16:35,3.376,3.377018,99.7061491,93.06400418,1
00:16:36,3.374,3.376351,99.70027208,93.01926494,1
00:16:37,3.369,3.375016,99.69439507,92.91488528,1
00:16:38,3.369,3.371843,99.68851805,92.86296964,1
00:16:39,3.369,3.370284,99.68264103,92.83645749,1
00:16:40,3.369,3.369519,99.67676401,92.82230139,1
