Timestamp,V_Meas(Avg),V_Pred(EKF),SoC_CC(%),SoC_EKF(%),dt
15:39:11,3.553,3.524321,99.99412298,100,1
15:39:13,3.536,3.525945,99.98824596,100,1
15:39:14,3.522,3.5261,99.98236895,99.95876551,1
15:39:15,3.507,3.524546,99.97649193,99.83416796,1
15:39:15,3.493,3.520276,99.97061491,99.67557788,1
15:39:16,3.486,3.514958,99.96473789,99.53063726,1
15:39:18,3.479,3.510151,99.95886087,99.39308763,1
15:39:19,3.471,3.505647,99.95298386,99.25574064,1
15:39:19,3.464,3.501222,99.94710684,99.12109971,1
15:39:20,3.461,3.496951,99.94122982,99.00041819,1
15:39:22,3.457,3.49317,99.9353528,98.88682365,1
15:39:23,3.45,3.489661,99.92947578,98.7698555,1
15:39:23,3.45,3.486114,99.92359877,98.66815209,1
15:39:24,3.442,3.483058,99.91772175,98.55843186,1
15:39:26,3.441,3.47983,99.91184473,98.45847487,1
15:39:27,3.436,3.476919,99.90597,98.35718274,1
15:39:28,3.435,3.474017,99.90009069,98.26341271,1
15:39:28,3.434,3.471356,99.89421368,98.17595482,1
15:39:30,3.428,3.468895,99.88833666,98.08326364,1
15:39:31,3.428,3.466333,99.88245964,97.99807072,1
15:39:32,3.427,3.46399,99.87658262,97.91743159,1
15:39:32,3.42,3.461787,99.8707056,97.82890081,1
15:39:33,3.42,3.459415,99.86482859,97.74659872,1
15:39:35,3.42,3.457216,99.85895157,97.66988158,1
15:39:36,3.414,3.455168,99.85307455,97.58697748,1
15:39:37,3.413,3.452992,99.84719753,97.50746489,1
15:39:38,3.412,3.450911,99.84132051,97.43102193,1
15:39:39,3.41,3.448913,99.8354435,97.35557437,1
15:39:40,3.406,3.446948,99.82956648,97.2774744,1
15:39:41,3.406,3.444934,99.82368946,97.20381498,1
15:39:41,3.405,3.443027,99.81781244,97.13255763,1
15:39:43,3.403,3.441179,99.81194,97.06181884,1
15:39:44,3.399,3.439347,99.80605841,96.98818922,1
15:39:45,3.399,3.437458,99.80018139,96.91845775,1
15:39:45,3.398,3.435655,99.79430437,96.85074687,1
15:39:47,3.397,3.433898,99.78842735,96.78493142,1
15:39:48,3.391,3.432183,99.78255033,96.71286345,1
15:39:49,3.391,3.430335,99.77667332,96.64442539,1
15:39:50,3.391,3.428564,99.7707963,96.57942057,1
15:39:50,3.39,3.426864,99.76491928,96.51610851,1
15:39:52,3.388,3.425198,99.75904226,96.45286798,1
15:39:53,3.383999,3.423532,99.75316525,96.38664126,1
15:39:54,3.383999,3.4218,99.74728823,96.32364511,1
15:39:54,3.383,3.420134,99.74141121,96.26222253,1
15:39:56,3.381,3.418497,99.73553419,96.20082378,1
15:39:57,3.377,3.416857,99.72965717,96.13652825,1
15:39:58,3.377,3.415152,99.72378016,96.0752964,1
15:39:59,3.377,3.413506,99.7179,96.01699114,1
15:40:00,3.377,3.411918,99.71202612,95.96147537,1
15:40:01,3.376,3.410384,99.7061491,95.90722322,1
15:40:02,3.374,3.408873,99.70027208,95.8527863,1
15:40:03,3.369,3.407353,99.69439507,95.79405189,1
15:40:04,3.369,3.405738,99.68851805,95.7380712,1
15:40:05,3.369,3.404177,99.68264103,95.68471909,1
15:40:06,3.369,3.402666,99.67676401,95.63388228,1
15:40:07,3.369,3.401204,99.67088699,95.58545351,1
15:40:08,3.365,3.39979,99.66500998,95.53409815,1
15:40:09,3.362,3.398309,99.65913296,95.48125863,1
15:40:10,3.362,3.396791,99.65325594,95.4308629,1
15:40:11,3.362,3.395322,99.64737892,95.38280964,1
15:40:12,3.362,3.393898,99.6415019,95.33699155,1
15:40:13,3.361,3.392519,99.63562489,95.29207349,1
15:40:14,3.359,3.391157,99.62974787,95.24680376,1
15:40:15,3.355,3.389783,99.62387,95.1987803,1
15:40:16,3.355,3.388345,99.61799383,95.15294433,1
15:40:17,3.355,3.38695,99.61211681,95.10920048,1
15:40:18,3.355,3.385599,99.6062398,95.06745338,1
15:40:19,3.354,3.384289,99.60036278,95.03466487,1
15:40:20,3.354,3.383122,99.59448576,95.00966668,1
15:40:21,3.349,3.382089,99.58860874,94.98770833,1
15:40:22,3.348,3.381436,99.58273172,94.97046471,1
15:40:23,3.348,3.380844,99.57685471,94.95705366,1
15:40:24,3.348,3.380252,99.57097769,94.94643807,1
15:40:25,3.348,3.379664,99.56510067,94.93786097,1
15:40:26,3.347,3.379083,99.55922365,94.93075013,1
15:40:27,3.347,3.378505,99.55334663,94.92480159,1
15:40:28,3.345,3.377938,99.54746962,94.919765,1
15:40:29,3.341,3.377368,99.5415926,94.91559267,1
15:40:30,3.34,3.376784,99.53571558,94.91199851,1
15:40:31,3.34,3.376206,99.52984,94.90876794,1
15:40:32,3.34,3.375643,99.52396154,94.90579963,1
15:40:33,3.339,3.375093,99.51808453,94.9031055,1
15:40:34,3.339,3.374551,99.51220751,94.89985108,1
15:40:35,3.339,3.374023,99.50633049,94.89606619,1
15:40:36,3.336,3.373508,99.50045347,94.89191771,1
15:40:37,3.333,3.372987,99.49457645,94.88734603,1
15:40:38,3.333,3.372458,99.48869944,94.88223791,1
15:40:39,3.333,3.371942,99.48282242,94.87662315,1
15:40:40,3.333,3.371439,99.4769454,94.87051964,1
15:40:41,3.333,3.370946,99.47106838,94.86395717,1
15:40:42,3.332,3.370465,99.46519136,94.85692382,1
15:40:43,3.332,3.369987,99.45931435,94.84946132,1
15:40:44,3.331,3.36952,99.45343733,94.84152794,1
15:40:45,3.328,3.369055,99.44756031,94.83299851,1
15:40:46,3.326,3.368581,99.44168329,94.82389688,1
15:40:47,3.326,3.368103,99.43581,94.81438398,1
15:40:48,3.326,3.367634,99.42992926,94.80446577,1
15:40:49,3.326,3.367174,99.42405224,94.79417205,1
15:40:50,3.326,3.366722,99.41817522,94.78350878,1
15:40:51,3.326,3.366278,99.4122982,94.7724998,1
15:40:52,3.325,3.365841,99.40642118,94.76102591,1
15:40:53,3.325,3.365405,99.40054417,94.74923015,1
15:40:54,3.321,3.364976,99.39466715,94.73650455,1
15:40:55,3.319,3.364528,99.38879013,94.72312331,1
15:40:56,3.318,3.364074,99.38291311,94.70924139,1
15:40:57,3.318,3.36362,99.37703609,94.69504356,1
15:40:58,3.318,3.363173,99.37115908,94.68054175,1
15:40:59,3.318,3.362732,99.36528206,94.6657598,1
15:41:00,3.318,3.362297,99.35940504,94.65070963,1
15:41:01,3.318,3.361868,99.35352802,94.6353972,1
15:41:02,3.317,3.361444,99.347651,94.61961389,1
15:41:03,3.317,3.361019,99.34177,94.60359812,1
15:41:04,3.317,3.3606,99.33589697,94.58736181,1
15:41:05,3.317,3.360185,99.33001995,94.57090497,1
15:41:06,3.315,3.359776,99.32414293,94.55375075,1
15:41:07,3.313,3.359358,99.31826591,94.53588128,1
15:41:08,3.311,3.358931,99.3123889,94.51727867,1
15:41:09,3.311,3.358495,99.30651188,94.49849129,1
15:41:10,3.311,3.358064,99.30063486,94.47951913,1
15:41:11,3.311,3.357638,99.29475784,94.46037412,1
15:41:12,3.311,3.357217,99.28888083,94.44107413,1
15:41:13,3.311,3.356799,99.28300381,94.42162514,1
15:41:14,3.311,3.356386,99.27712679,94.40203905,1
15:41:15,3.311,3.355978,99.27124977,94.38232183,1
15:41:16,3.31,3.355573,99.26537275,94.36217546,1
15:41:17,3.31,3.355166,99.25949574,94.34192181,1
15:41:18,3.31,3.354763,99.25361872,94.32156682,1
15:41:19,3.309,3.354363,99.24774,94.30078864,1
15:41:20,3.307,3.35396,99.24186468,94.27925944,1
15:41:21,3.306,3.353547,99.23598766,94.25731301,1
15:41:22,3.304,3.35313,99.23011065,94.2346096,1
15:41:23,3.304,3.352703,99.22423363,94.21182871,1
15:41:24,3.304,3.35228,99.21835661,94.18898821,1
15:41:25,3.304,3.351861,99.21247959,94.16610003,1
15:41:26,3.304,3.351446,99.20660257,94.14316416,1
15:41:27,3.304,3.351034,99.20072556,94.12019253,1
15:41:28,3.304,3.350627,99.19484854,94.09718513,1
15:41:29,3.304,3.350223,99.18897152,94.0741539,1
15:41:30,3.304,3.349823,99.1830945,94.05111074,1
15:41:31,3.304,3.349427,99.17721748,94.02806163,1
15:41:32,3.303,3.349035,99.17134047,94.00462508,1
15:41:33,3.303,3.348638,99.16546345,93.98118854,1
15:41:34,3.303,3.348245,99.15958643,93.95776391,1
15:41:35,3.303,3.347856,99.15371,93.93435121,1
15:41:36,3.303,3.34747,99.14783239,93.91096234,1
15:41:37,3.303,3.347088,99.14195538,93.88759732,1
15:41:38,3.302,3.346709,99.13607836,93.86386275,1
15:41:39,3.301,3.346327,99.13020134,93.83977056,1
15:41:40,3.299,3.34594,99.12432432,93.81490946,1
15:41:41,3.298,3.345541,99.1184473,93.78968477,1
15:41:42,3.297,3.345137,99.11257029,93.76410842,1
15:41:43,3.297,3.344729,99.10669327,93.73859167,1
15:41:44,3.297,3.344326,99.10081625,93.71313453,1
