Timestamp,V_Meas(Avg),V_Pred(EKF),SoC_CC(%),SoC_EKF(%),dt
10:54:31,2.487,2.655,0,0,1
10:54:32,2.487,2.652427,0,0,1
10:54:33,2.517,2.687634,0.006677814,0,1
10:54:34,2.531,2.695663,0.013355628,0,1
10:54:35,2.545,2.704975,0.020033443,0,1
10:54:36,2.553,2.714598,0.026711257,0,1
10:54:37,2.56,2.724426,0.033389073,0,1
10:54:38,2.568,2.734313,0.040066888,0,1
10:54:39,2.575,2.7441,0.046744704,0,1
10:54:40,2.582,2.753793,0.05342252,0,1
10:54:41,2.589,2.763363,0.060100335,0,1
10:54:42,2.597,2.772793,0.066778151,0,1
10:54:43,2.603,2.782014,0.073455967,0,1
10:54:44,2.61,2.791124,0.080133782,0,1
10:54:45,2.611,2.800062,0.086811598,0,1
10:54:46,2.619,2.809125,0.093489414,0,1
10:54:47,2.625,2.817956,0.100167224,0,1
10:54:48,2.629,2.826645,0.106845039,0,1
10:54:49,2.633,2.835281,0.113522855,0,1
10:54:50,2.64,2.843855,0.120200671,0,1
10:54:51,2.645,2.852224,0.126878486,0,1
10:54:52,2.648,2.860469,0.133556302,0,1
10:54:53,2.654,2.868674,0.140234118,0,1
10:54:54,2.655,2.876701,0.146911934,0,1
10:54:55,2.662,2.884755,0.153589749,0,1
10:54:56,2.668,2.892581,0.160267565,0,1
10:54:57,2.67,2.900214,0.166945381,0,1
10:54:58,2.676,2.907808,0.173623196,0,1
10:54:59,2.677,2.915199,0.180301012,0,1
10:55:00,2.683,2.922575,0.186978828,0,1
10:55:01,2.684,2.929742,0.193656643,0,1
10:55:02,2.691,2.936877,0.200334447,0,1
10:55:03,2.691,2.943762,0.207012263,0,1
10:55:04,2.699,2.950635,0.213690079,0,1
10:55:05,2.701,2.957219,0.220367895,0,1
10:55:06,2.706,2.963711,0.22704571,0,1
10:55:07,2.706,2.970008,0.233723526,0,1
10:55:08,2.713,2.976268,0.240401342,0,1
10:55:09,2.713,2.982265,0.247079157,0,1
10:55:10,2.721,2.988213,0.253756973,0,1
10:55:11,2.721,2.993866,0.260434789,0,1
10:55:12,2.727,2.99946,0.267112604,0,1
10:55:13,2.728,3.004817,0.27379042,0,1
10:55:14,2.734,3.010076,0.280468236,0,1
10:55:15,2.735,3.015097,0.287146051,0,1
10:55:16,2.735,3.020015,0.293823867,0,1
10:55:17,2.742,3.024851,0.300501683,0,1
10:55:18,2.742,3.029423,0.307179498,0,1
10:55:19,2.749,3.033908,0.313857314,0,1
10:55:20,2.75,3.03813,0.32053513,0,1
10:55:21,2.75,3.042235,0.327212946,0,1
10:55:22,2.756,3.046246,0.333890761,0,1
10:55:23,2.757,3.05002,0.340568577,0,1
10:55:25,2.758,3.053674,0.347246393,0,1
10:55:25,2.763,3.057205,0.353924208,0,1
10:55:26,2.764,3.060525,0.360602024,0,1
10:55:27,2.766,3.063722,0.36727984,0,1
10:55:28,2.771,3.066772,0.373957655,0,1
10:55:29,2.772,3.069618,0.380635471,0,1
10:55:30,2.774,3.072337,0.387313287,0,1
10:55:32,2.779,3.074913,0.393991079,0,1
10:55:33,2.779,3.077288,0.400668895,0,1
10:55:34,2.78,3.079557,0.407346711,0,1
10:55:34,2.786,3.081702,0.414024526,0,1
10:55:35,2.786,3.083635,0.420702342,0,1
10:55:37,2.787,3.085464,0.427380158,0,1
10:55:37,2.793,3.087171,0.434057973,0,1
10:55:38,2.794,3.088675,0.440735789,0,1
10:55:39,2.794,3.09006,0.447413605,0,1
10:55:40,2.795,3.091344,0.45409142,0,1
10:55:41,2.8,3.092511,0.460769,0,1
10:55:42,2.801,3.093503,0.467447052,0,1
10:55:43,2.805,3.094381,0.474124867,0,1
10:55:44,2.807,3.095106,0.480802683,0,1
10:55:45,2.808,3.095707,0.487480499,0,1
10:55:46,2.808,3.096201,0.494158315,0,1
10:55:47,2.814,3.096603,0.50083613,0,1
10:55:48,2.815,3.096836,0.507513946,0,1
10:55:49,2.815,3.096968,0.514191762,0,1
10:55:50,2.816,3.097013,0.520869577,0,1
10:55:51,2.822,3.09696,0.527547393,0,1
10:55:52,2.823,3.096754,0.534225209,0,1
10:55:53,2.823,3.096455,0.540903024,0,1
10:55:54,2.825,3.096078,0.54758084,0,1
10:55:55,2.829,3.095601,0.554258656,0,1
10:55:56,2.83,3.095007,0.560936471,0,1
10:55:57,2.83,3.09433,0.567614287,0,1
10:55:58,2.834,3.093582,0.574292103,0,1
10:55:59,2.836,3.092727,0.580969919,0,1
10:56:00,2.837,3.091786,0.587647734,0,1
10:56:01,2.837,3.090771,0.59432555,0,1
10:56:02,2.839,3.089694,0.601003366,0,1
10:56:03,2.844,3.088539,0.607681181,0,1
10:56:04,2.845,3.087284,0.614358997,0,1
10:56:05,2.845,3.085964,0.621036813,0,1
10:56:06,2.845,3.084591,0.627714628,0,1
10:56:07,2.851,3.083167,0.634392444,0,1
10:56:08,2.852,3.081647,0.64107026,0,1
10:56:09,2.852,3.080073,0.647748075,0,1
10:56:10,2.852,3.078454,0.654425891,0,1
10:56:11,2.856,3.076791,0.661103707,0,1
10:56:12,2.859,3.075059,0.667781522,0,1
10:56:13,2.859,3.07327,0.674459,0,1
10:56:14,2.859,3.071443,0.681137154,0,1
10:56:15,2.86,3.069581,0.68781497,0,1
10:56:16,2.866,3.067679,0.694492785,0,1
10:56:17,2.866,3.065711,0.701170601,0,1
10:56:18,2.866,3.063715,0.707848417,0,1
10:56:19,2.866,3.06169,0.714526232,0,1
10:56:20,2.871,3.059639,0.721204048,0,1
10:56:21,2.873,3.057538,0.727881864,0,1
10:56:22,2.874,3.055405,0.734559679,0,1
10:56:23,2.874,3.053247,0.741237495,0,1
10:56:24,2.874,3.05107,0.747915311,0,1
10:56:26,2.88,3.048876,0.754593126,0,1
10:56:27,2.88,3.04664,0.761270942,0,1
10:56:27,2.881,3.04439,0.767948758,0,1
10:56:28,2.881,3.042123,0.774626574,0,1
10:56:29,2.881,3.039845,0.781304389,0,1
10:56:30,2.886,3.037556,0.787982158,0,1
10:56:31,2.887,3.035242,0.794659927,0,1
10:56:32,2.887,3.032917,0.801337697,0,1
10:56:33,2.888,3.030586,0.808015,0,1
10:56:34,2.888,3.028247,0.814693235,0,1
10:56:36,2.893,3.025904,0.821371004,0,1
10:56:36,2.895,3.023545,0.828048773,0,1
10:56:37,2.896,3.021179,0.834726542,0,1
10:56:38,2.896,3.018811,0.841404311,0,1
10:56:40,2.896,3.016445,0.84808208,0,1
10:56:40,2.897,3.01408,0.85475985,0,1
10:56:41,2.902,3.011716,0.861438,0,1
10:56:42,2.903,3.009346,0.868115388,0,1
10:56:44,2.903,3.006979,0.874793157,0,1
10:56:45,2.903,3.004618,0.881470926,0,1
10:56:45,2.903,3.002263,0.888148695,0,1
10:56:46,2.909,2.999916,0.894826464,0,1
10:56:47,2.909,2.997569,0.901504233,0,1
10:56:49,2.91,2.99523,0.908182003,0,1
10:56:49,2.91,2.9929,0.91486,0,1
10:56:50,2.91,2.990581,0.921537541,0,1
10:56:51,2.91,2.988273,0.92821531,0,1
10:56:53,2.916,2.985976,0.934893079,0,1
10:56:53,2.917,2.983687,0.941570848,0,1
10:56:54,2.917,2.98141,0.948248617,0,1
10:56:55,2.917,2.979146,0.954926386,0,1
10:56:57,2.917,2.976897,0.961604156,0,1
10:56:58,2.919,2.974662,0.968282,0,1
10:56:58,2.924,2.972441,0.974959694,0,1
10:56:59,2.925,2.970233,0.981637463,0,1
10:57:00,2.925,2.968042,0.988315232,0,1
10:57:02,2.925,2.965867,0.994993001,0,1
10:57:02,2.925,2.963709,1.00167077,0,1
10:57:03,2.927,2.961567,1.008348539,0,1
10:57:04,2.931,2.959443,1.015026309,0,1
10:57:06,2.931,2.957337,1.021704,0,1
10:57:07,2.932,2.955249,1.028381847,0,1
10:57:07,2.932,2.95318,1.035059616,0,1
10:57:08,2.932,2.951129,1.041737385,0,1
10:57:10,2.933,2.949097,1.048415154,0,1
10:57:11,2.938,2.947083,1.055092923,0,1
10:57:11,2.938,2.945092,1.061770692,0,1
10:57:12,2.939,2.94312,1.068448462,0,1
10:57:14,2.939,2.941168,1.075126231,0,1
10:57:15,2.939,2.939236,1.081804,0.005066843,1
10:57:15,2.939,2.937714,1.088481769,0.020519375,1
10:57:16,2.942,2.937013,1.095159538,0.061227829,1
10:57:17,2.946,2.938282,1.101837307,0.120562932,1
10:57:19,2.946,2.941009,1.108515076,0.16128791,1
10:57:20,2.947,2.942313,1.115192845,0.199937331,1
10:57:20,2.947,2.943473,1.121870615,0.230670534,1
10:57:22,2.947,2.944037,1.128548,0.257559028,1
10:57:23,2.947,2.944319,1.135226153,0.282518868,1
10:57:24,2.952,2.944468,1.141903922,0.340550207,1
10:57:24,2.953,2.947193,1.148581691,0.386818,1
10:57:25,2.954,2.949022,1.15525946,0.427428586,1
10:57:27,2.954,2.950429,1.161937229,0.458449451,1
10:57:28,2.954,2.951108,1.168614998,0.48483843,1
10:57:29,2.954,2.951444,1.175292768,0.508937798,1
10:57:29,2.954,2.951617,1.181970537,0.531852804,1
10:57:31,2.959,2.951714,1.188648306,0.588176958,1
10:57:32,2.96,2.954412,1.195326075,0.632924493,1
10:57:33,2.961,2.956228,1.202003844,0.672112172,1
10:57:33,2.961,2.957627,1.208681613,0.701766694,1
10:57:34,2.961,2.958302,1.215359382,0.726823416,1
10:57:36,2.961,2.958635,1.222037151,0.749613,1
10:57:38,2.967,2.9589,1.235393,0.833078381,1
10:57:38,2.968,2.962124,1.242070459,0.87977238,1
10:57:41,2.968,2.965173,1.255425997,0.938342791,1
10:57:42,2.968,2.965652,1.262103766,0.961003825,1
10:57:43,2.968,2.966018,1.275459304,1.002208423,1
10:57:45,2.969,2.96609,1.282137074,1.028691232,1
10:57:46,2.975,2.966665,1.288814843,1.092099492,1
10:57:46,2.975,2.970114,1.295492612,1.132029667,1
10:57:47,2.976,2.971755,1.302170381,1.167599764,1
10:57:49,2.976,2.973068,1.30884815,1.194226928,1
10:57:50,2.976,2.973701,1.315525919,1.216550451,1
10:57:51,2.976,2.974012,1.322203688,1.236758,1
10:57:51,2.977,2.974171,1.328881457,1.262683794,1
10:57:53,2.981,2.974785,1.335559227,1.311645191,1
10:57:54,2.982,2.977197,1.342237,1.350997388,1
10:57:55,2.983,2.978875,1.348914765,1.385736931,1
10:57:55,2.983,2.980206,1.355592534,1.411422156,1
10:57:56,2.983,2.980845,1.362270303,1.432759,1
10:57:58,2.983,2.981158,1.368948072,1.451961789,1
10:57:59,2.983,2.981318,1.375625841,1.470081229,1
10:57:59,2.984,2.981405,1.38230361,1.494408678,1
10:58:00,2.989,2.981984,1.38898138,1.548799034,1
10:58:02,2.989,2.984906,1.395659149,1.583314687,1
10:58:03,2.989,2.986296,1.402336918,1.608377323,1
10:58:04,2.99,2.986963,1.409014687,1.63570568,1
10:58:04,2.99,2.987816,1.415692456,1.657233,1
10:58:06,2.99,2.98823,1.422370225,1.675948128,1
10:58:07,2.99,2.988435,1.429047994,1.693265885,1
10:58:08,2.991,2.988543,1.435725763,1.716646925,1
10:58:08,2.996,2.989132,1.442403533,1.770017296,1
10:58:10,2.997,2.992057,1.449081,1.810295135,1
10:58:11,2.997,2.993976,1.455759071,1.837531477,1
10:58:12,2.998,2.994891,1.46243684,1.865344122,1
10:58:13,2.998,2.995861,1.469114609,1.886565052,1
10:58:13,2.998,2.996328,1.475792378,1.904607564,1
10:58:15,2.998,2.996559,1.482470147,1.921082661,1
10:58:16,2.998,2.996678,1.489147916,1.93674881,1
10:58:17,2.999,2.996744,1.495825686,1.95876155,1
10:58:17,3.003,2.997312,1.502503455,2.004094608,1
10:58:19,3.004,2.9997,1.509181224,2.039995044,1
10:58:20,3.005,3.001364,1.515858993,2.071382292,1
10:58:21,3.005,3.002685,1.522536762,2.093788423,1
10:58:21,3.005,3.003318,1.529214531,2.111892588,1
10:58:23,3.005,3.003626,1.5358923,2.127903327,1
10:58:24,3.005,3.003781,1.542570069,2.142862417,1
10:58:25,3.006,3.003863,1.549247839,2.164059691,1
10:58:26,3.009,3.004439,1.555926,2.201722562,1
10:58:27,3.011,3.006302,1.562603377,2.240319364,1
10:58:28,3.012,3.008245,1.569281146,2.272508852,1
10:58:29,3.012,3.009698,1.575958915,2.294825576,1
10:58:30,3.012,3.010393,1.582636684,2.312423475,1
10:58:30,3.012,3.010729,1.589314453,2.327737398,1
10:58:32,3.012,3.010897,1.595992222,2.341910824,1
10:58:33,3.012,3.010984,1.602669992,2.355488017,1
10:58:34,3.012,3.011035,1.609347761,2.368723229,1
10:58:35,3.017,3.011067,1.61602553,2.415703796,1
10:58:36,3.019,3.013728,1.622703299,2.458189614,1
10:58:37,3.019,3.016046,1.629381068,2.484927326,1
10:58:38,3.02,3.017148,1.636058837,2.510976419,1
10:58:39,3.02,3.018204,1.642736606,2.529851161,1
10:58:40,3.02,3.018711,1.649414375,2.545287833,1
10:58:41,3.02,3.018958,1.656092145,2.559045143,1
10:58:42,3.02,3.019083,1.66277,2.571955509,1
10:58:43,3.02,3.01915,1.669447683,2.584410645,1
10:58:44,3.024,3.019189,1.676125452,2.623758651,1
10:58:45,3.026,3.021326,1.682803221,2.662179992,1
10:58:46,3.026,3.023396,1.68948099,2.686540224,1
10:58:47,3.027,3.024381,1.696158759,2.711005323,1
10:58:48,3.027,3.025381,1.702836528,2.728681453,1
10:58:49,3.027,3.02586,1.709514298,2.743103169,1
10:58:50,3.027,3.026094,1.716192067,2.755934745,1
10:58:51,3.027,3.026212,1.722869836,2.767964825,1
10:58:52,3.027,3.026275,1.729547605,2.779564261,1
10:58:53,3.027,3.026313,1.736225374,2.790910937,1
10:58:54,3.03,3.026338,1.742903143,2.822457999,1
10:58:55,3.032,3.027939,1.749580912,2.856706455,1
10:58:56,3.033,3.029757,1.756258681,2.885410003,1
10:58:57,3.034,3.031149,1.762936451,2.911445498,1
10:58:58,3.034,3.032341,1.769614,2.929391712,1
10:58:59,3.034,3.03291,1.776291989,2.943472005,1
10:59:00,3.034,3.033185,1.782969758,2.955682576,1
10:59:01,3.034,3.033322,1.789647527,2.966962382,1
10:59:02,3.034,3.033395,1.796325296,2.977751568,1
10:59:03,3.037,3.033435,1.803003065,3.008633107,1
10:59:04,3.04,3.035043,1.809680834,3.048960678,1
10:59:05,3.04,3.037392,1.816358604,3.073346242,1
10:59:06,3.04,3.038506,1.823036373,3.090167791,1
10:59:07,3.041,3.039038,1.829714142,3.110164963,1
10:59:08,3.041,3.039824,1.836391911,3.124830313,1
10:59:09,3.041,3.040201,1.84306968,3.136935085,1
10:59:10,3.041,3.040385,1.849747449,3.147787228,1
10:59:11,3.041,3.040479,1.856425218,3.158001602,1
10:59:12,3.041,3.04053,1.863102987,3.167871013,1
10:59:13,3.042,3.04056,1.869780757,3.18432115,1
10:59:14,3.047,3.041109,1.876459,3.23099345,1
10:59:15,3.048,3.044011,1.883136295,3.264750913,1
10:59:16,3.048,3.045914,1.889814064,3.285591677,1
10:59:17,3.049,3.046818,1.896491833,3.307082877,1
10:59:18,3.049,3.047777,1.903169602,3.322060034,1
10:59:19,3.049,3.048236,1.909847371,3.333923221,1
10:59:20,3.049,3.048459,1.91652514,3.344273195,1
10:59:21,3.049,3.04857,1.92320291,3.353865817,1
10:59:22,3.049,3.048629,1.929880679,3.363063559,1
10:59:23,3.049,3.048663,1.936558448,3.372029588,1
10:59:24,3.052,3.048684,1.943236217,3.401212767,1
10:59:25,3.055,3.050283,1.949913986,3.43990624,1
10:59:26,3.055,3.052626,1.956591755,3.462700546,1
10:59:27,3.055,3.053736,1.963269524,3.477956727,1
10:59:28,3.056,3.054266,1.969947293,3.496405855,1
10:59:29,3.056,3.055049,1.976625063,3.509538993,1
10:59:30,3.056,3.055424,1.983303,3.520124778,1
10:59:31,3.056,3.055607,1.989980601,3.529471,1
10:59:32,3.056,3.055699,1.99665837,3.538192809,1
10:59:33,3.056,3.055748,2.003336139,3.546581045,1
10:59:34,3.056,3.055776,2.010013908,3.554776683,1
10:59:35,3.059,3.055796,2.016691677,3.583200276,1
10:59:36,3.062,3.057392,2.023369446,3.621149808,1
10:59:37,3.062,3.059734,2.030047216,3.643209487,1
10:59:38,3.062,3.060843,2.036724985,3.657741845,1
10:59:39,3.063,3.061372,2.043402754,3.675469756,1
10:59:40,3.063,3.062154,2.050080523,3.687888756,1
10:59:41,3.063,3.062529,2.056758292,3.697765619,1
10:59:42,3.063,3.06271,2.063436061,3.706411272,1
10:59:43,3.063,3.062801,2.07011383,3.714437038,1
10:59:44,3.063,3.062849,2.076791599,3.722137585,1
10:59:45,3.063,3.062877,2.083469369,3.729647025,1
10:59:46,3.066,3.062896,2.090147138,3.757391125,1
10:59:47,3.069,3.064492,2.096824907,3.794663399,1
10:59:48,3.07,3.066832,2.103502676,3.822839,1
10:59:49,3.07,3.068468,2.110180445,3.839914128,1
10:59:50,3.071,3.069245,2.116858214,3.858503699,1
10:59:51,3.071,3.070144,2.123535983,3.870991617,1
10:59:52,3.071,3.070573,2.130213752,3.880568966,1
10:59:53,3.071,3.07078,2.136891522,3.888740391,1
10:59:54,3.071,3.070883,2.143569291,3.896215931,1
